$MV,AIM,1,160,120,223,92,63,-28,0.696,29.934,AIMING#
$MV,AIM,1,160,120,224,93,64,-27,0.696,29.916,AIMING#
$MV,AIM,1,160,120,225,93,65,-27,0.667,29.91,AIMING#
$MV,AIM,1,160,120,226,93,66,-27,0.692,29.883,AIMING#
$MV,AIM,1,160,120,227,93,67,-27,0.711,29.857,AIMING#
$MV,AIM,1,160,120,228,94,68,-26,0.657,29.87,AIMING#
$MV,AIM,1,160,120,228,94,68,-26,0.667,29.897,AIMING#
$MV,AIM,1,160,120,227,96,67,-24,0.701,29.879,AIMING#
$MV,AIM,1,160,120,226,97,66,-23,0.717,29.89,AIMING#
$MV,AIM,1,160,120,225,97,65,-23,0.733,29.861,AIMING#
$MV,AIM,1,160,120,223,97,63,-23,0.684,29.871,AIMING#
$MV,AIM,1,160,120,221,97,61,-23,0.711,29.9,AIMING#
$MV,AIM,1,160,120,219,97,59,-23,0.7,29.985,AIMING#
$MV,AIM,1,160,120,219,97,59,-23,0.683,29.936,AIMING#
$MV,AIM,1,160,120,219,96,59,-24,0.702,29.932,AIMING#
$MV,AIM,1,160,120,218,96,58,-24,0.717,29.916,AIMING#
$MV,AIM,1,160,120,216,95,56,-25,0.696,29.95,AIMING#
$MV,AIM,1,160,120,211,94,51,-26,0.708,29.933,AIMING#
$MV,AIM,1,160,120,206,93,46,-27,0.69,29.93,AIMING#
$MV,AIM,1,160,120,201,92,41,-28,0.689,29.891,AIMING#
$MV,AIM,1,160,120,193,91,33,-29,0.712,29.95,AIMING#
$MV,AIM,1,160,120,183,89,23,-31,0.732,29.9,AIMING#
$MV,AIM,1,160,120,171,87,11,-33,0.773,29.937,AIMING#
$MV,AIM,1,160,120,158,85,-2,-35,0.778,29.959,AIMING#
$MV,AIM,1,160,120,143,82,-17,-38,0.792,29.939,AIMING#
$MV,AIM,1,160,120,128,78,-32,-42,0.793,29.851,AIMING#
$MV,AIM,1,160,120,117,72,-43,-48,0.769,29.943,AIMING#
$MV,AIM,1,160,120,105,69,-55,-51,0.774,29.953,AIMING#
$MV,AIM,1,160,120,92,69,-68,-51,0.754,29.907,AIMING#
$MV,AIM,1,160,120,84,66,-76,-54,0.773,29.927,AIMING#
$MV,AIM,1,160,120,77,63,-83,-57,0.771,29.943,AIMING#
$MV,AIM,1,160,120,71,58,-89,-62,0.737,29.916,AIMING#
$MV,AIM,1,160,120,67,53,-93,-67,0.763,29.884,AIMING#
$MV,AIM,1,160,120,63,51,-97,-69,0.752,29.901,AIMING#
$MV,AIM,1,160,120,62,50,-98,-70,0.763,29.909,AIMING#
$MV,AIM,1,160,120,59,49,-101,-71,0.773,29.975,AIMING#
$MV,AIM,1,160,120,59,50,-101,-70,0.729,29.933,AIMING#
$MV,AIM,1,160,120,60,51,-100,-69,0.753,29.9,AIMING#
$MV,AIM,1,160,120,61,52,-99,-68,0.773,29.95,AIMING#
$MV,AIM,1,160,120,66,53,-94,-67,0.749,29.92,AIMING#
$MV,AIM,1,160,120,72,55,-88,-65,0.771,29.9,AIMING#
$MV,AIM,1,160,120,78,58,-82,-62,0.751,29.94,AIMING#
$MV,AIM,1,160,120,86,61,-74,-59,0.756,29.863,AIMING#
$MV,AIM,1,160,120,93,64,-67,-56,0.776,29.866,AIMING#
$MV,AIM,1,160,120,102,67,-58,-53,0.791,29.929,AIMING#
$MV,AIM,1,160,120,111,71,-49,-49,0.748,29.98,AIMING#
$MV,AIM,1,160,120,121,74,-39,-46,0.734,29.9,AIMING#
$MV,AIM,1,160,120,130,78,-30,-42,0.75,29.909,AIMING#
$MV,AIM,1,160,120,140,81,-20,-39,0.763,29.899,AIMING#
$MV,AIM,1,160,120,149,83,-11,-37,0.753,29.881,AIMING#
$MV,AIM,1,160,120,157,84,-3,-36,0.737,29.797,AIMING#
$MV,AIM,1,160,120,168,87,8,-33,0.757,29.304,AIMING#
$MV,AIM,1,160,120,171,87,11,-33,0.727,29.332,AIMING#
$MV,AIM,1,160,120,173,87,13,-33,0.753,29.337,AIMING#
$MV,AIM,1,160,120,174,87,14,-33,0.748,29.315,AIMING#
$MV,AIM,1,160,120,176,87,16,-33,0.741,29.315,AIMING#
$MV,AIM,1,160,120,178,88,18,-32,0.729,29.264,AIMING#
$MV,AIM,1,160,120,180,89,20,-31,0.715,29.339,AIMING#
$MV,AIM,1,160,120,182,90,22,-30,0.72,29.3,AIMING#
$MV,AIM,1,160,120,183,91,23,-29,0.738,29.339,AIMING#
$MV,AIM,1,160,120,184,92,24,-28,0.717,29.344,AIMING#
$MV,AIM,1,160,120,184,92,24,-28,0.712,29.33,AIMING#
$MV,AIM,1,160,120,184,92,24,-28,0.708,29.296,AIMING#
$MV,AIM,1,160,120,183,91,23,-29,0.734,29.351,AIMING#
$MV,AIM,1,160,120,182,91,22,-29,0.74,29.322,AIMING#
$MV,AIM,1,160,120,181,91,21,-29,0.708,29.362,AIMING#
$MV,AIM,1,160,120,181,90,21,-30,0.722,29.326,AIMING#
$MV,AIM,1,160,120,181,90,21,-30,0.722,29.325,AIMING#
$MV,AIM,1,160,120,181,90,21,-30,0.722,29.312,AIMING#
$MV,AIM,1,160,120,181,90,21,-30,0.747,29.336,AIMING#
$MV,AIM,1,160,120,181,91,21,-29,0.706,29.304,AIMING#
$MV,AIM,1,160,120,180,91,20,-29,0.747,29.919,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.712,29.804,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.74,29.785,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.703,29.84,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.738,29.786,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.736,29.841,AIMING#
$MV,AIM,1,160,120,180,92,20,-28,0.706,29.802,AIMING#
$MV,AIM,1,160,120,181,92,21,-28,0.71,29.795,AIMING#
$MV,AIM,1,160,120,181,91,21,-29,0.744,29.813,AIMING#
$MV,AIM,1,160,120,181,91,21,-29,0.745,29.776,AIMING#
$MV,AIM,1,160,120,181,91,21,-29,0.715,29.807,AIMING#
$MV,AIM,1,160,120,180,91,20,-29,0.735,29.847,AIMING#
$MV,AIM,1,160,120,180,91,20,-29,0.722,29.789,AIMING#
$MV,AIM,1,160,120,179,91,19,-29,0.717,29.807,AIMING#
$MV,AIM,1,160,120,179,91,19,-29,0.715,29.795,AIMING#
$MV,AIM,1,160,120,179,91,19,-29,0.72,29.802,AIMING#
$MV,AIM,1,160,120,179,91,19,-29,0.715,29.822,AIMING#
$MV,AIM,1,160,120,178,91,18,-29,0.717,29.843,AIMING#
$MV,AIM,1,160,120,178,91,18,-29,0.744,29.84,AIMING#
$MV,AIM,1,160,120,177,91,17,-29,0.719,29.884,AIMING#
$MV,AIM,1,160,120,176,90,16,-30,0.747,29.873,AIMING#
$MV,AIM,1,160,120,176,90,16,-30,0.727,29.967,AIMING#
$MV,AIM,1,160,120,176,90,16,-30,0.755,29.95,AIMING#
$MV,AIM,1,160,120,176,90,16,-30,0.731,29.94,AIMING#
$MV,AIM,1,160,120,177,90,17,-30,0.726,29.97,AIMING#
$MV,AIM,1,160,120,177,90,17,-30,0.722,29.962,AIMING#
$MV,AIM,1,160,120,177,90,17,-30,0.734,29.976,AIMING#
$MV,AIM,1,160,120,177,90,17,-30,0.734,29.976,AIMING#
